LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
MALONE,Brody,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,28,5.600,8.133,0,13.733
MALONE,Brody,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,19,5.600,8.600,0,14.200
MALONE,Brody,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,18,5.200,9.333,0,14.533
MALONE,Brody,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,29,5.800,8.833,0,14.633
MALONE,Brody,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,4,6.500,8.033,0,14.533
LIN,Chaopan,m,CHN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,26,6.100,7.866,0,13.966
LIN,Chaopan,m,CHN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,20,5.600,8.500,0,14.100
LIN,Chaopan,m,CHN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,41,5.600,7.833,0,13.433
LIN,Chaopan,m,CHN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,13,5.600,9.066,0,14.666
LIN,Chaopan,m,CHN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,25,6.300,8.433,0,14.733
LIN,Chaopan,m,CHN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,11,6.300,7.900,0,14.200
TANIGAWA,Wataru,m,JPN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,14,5.900,8.566,0,14.466
TANIGAWA,Wataru,m,JPN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,25,5.900,7.933,0,13.833
TANIGAWA,Wataru,m,JPN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,17,6.000,8.300,0,14.300
TANIGAWA,Wataru,m,JPN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,51,6.000,7.966,-0.3,13.666
TANIGAWA,Wataru,m,JPN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,11,6.400,8.841,0,15.241
TANIGAWA,Wataru,m,JPN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,32,5.600,7.800,0,13.400
MIKULAK,Samuel,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,15,6.200,8.266,0,14.466
MIKULAK,Samuel,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,23,5.600,8.300,0,13.900
MIKULAK,Samuel,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,25,5.300,8.566,0,13.866
MIKULAK,Samuel,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,33,5.200,8.933,0,14.133
MIKULAK,Samuel,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,5,6.400,9.033,0,15.433
MIKULAK,Samuel,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,54,6.000,6.866,0,12.866
ASIL,Adem,m,TUR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,24,6.200,7.933,-0.1,14.033
ASIL,Adem,m,TUR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,61,6.000,6.400,0,12.400
ASIL,Adem,m,TUR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,6,6.200,8.600,0,14.800
ASIL,Adem,m,TUR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,1,6.000,9.100,0,15.100
ASIL,Adem,m,TUR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,42,6.000,8.091,0,14.091
ASIL,Adem,m,TUR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,13,6.200,7.900,0,14.100
HALL,James,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,29,5.900,8.166,-0.2,13.866
HALL,James,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,21,6.200,7.900,0,14.100
HALL,James,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,30,5.600,8.133,0,13.733
HALL,James,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,26,5.200,9.133,0,14.333
HALL,James,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,36,5.900,8.433,0,14.333
HALL,James,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,15,6.100,7.966,0,14.066
LEE,Chih,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,21,5.700,8.500,0,14.200
LEE,Chih,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,1,6.400,8.866,0,15.266
LEE,Chih,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,57,5.400,7.633,0,13.033
LEE,Chih,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,21,5.200,9.300,0,14.500
LEE,Chih,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,39,5.400,8.833,0,14.233
LEE,Chih,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,46,5.300,7.800,0,13.100
SOUZA,Caio,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,25,5.500,8.466,0,13.966
SOUZA,Caio,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,36,5.500,7.900,0,13.400
SOUZA,Caio,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,15,6.000,8.333,0,14.333
SOUZA,Caio,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,16,5.600,9.000,0,14.600
SOUZA,Caio,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,31,6.100,8.433,0,14.533
SOUZA,Caio,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,28,5.900,7.566,0,13.466
MOLDAUER,Yul,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,6,5.800,9.066,0,14.866
MOLDAUER,Yul,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,17,5.900,8.333,0,14.233
MOLDAUER,Yul,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,22,5.800,8.233,0,14.033
MOLDAUER,Yul,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,33,5.200,8.933,0,14.133
MOLDAUER,Yul,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,49,5.900,8.000,0,13.900
MOLDAUER,Yul,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,53,5.200,7.733,0,12.933
DAUSER,Lukas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,32,5.600,8.166,0,13.766
DAUSER,Lukas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,30,5.300,8.366,0,13.666
DAUSER,Lukas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,37,5.300,8.233,0,13.533
DAUSER,Lukas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,52,4.800,8.900,-0.1,13.600
DAUSER,Lukas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,2,6.700,9.033,0,15.733
DAUSER,Lukas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,29,5.400,8.033,0,13.433
WISKUS,Shane,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,9,6.000,8.733,0,14.733
WISKUS,Shane,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,37,5.300,8.066,0,13.366
WISKUS,Shane,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,26,5.500,8.366,0,13.866
WISKUS,Shane,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,65,5.200,7.900,-0.1,13.000
WISKUS,Shane,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,27,6.000,8.700,0,14.700
WISKUS,Shane,m,USA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,26,5.600,8.100,0,13.700
TANG,Chia-Hung,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,16,5.400,8.933,0,14.333
TANG,Chia-Hung,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,45,4.700,8.300,0,13.000
TANG,Chia-Hung,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,28,5.500,8.333,0,13.833
TANG,Chia-Hung,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,25,5.200,9.200,0,14.400
TANG,Chia-Hung,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,47,4.800,9.166,0,13.966
TANG,Chia-Hung,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,33,5.800,7.600,0,13.400
REGINI-MORAN,Giarnni,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,12,6.400,8.366,-0.1,14.666
REGINI-MORAN,Giarnni,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,65,5.300,6.866,0,12.166
REGINI-MORAN,Giarnni,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,42,4.600,8.766,0,13.366
REGINI-MORAN,Giarnni,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,16,5.600,9.000,0,14.600
REGINI-MORAN,Giarnni,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,20,6.500,8.433,0,14.933
REGINI-MORAN,Giarnni,m,GBR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,44,4.900,8.200,0,13.100
PAKHNIUK,Petro,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,43,5.500,8.066,0,13.566
PAKHNIUK,Petro,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,53,5.900,6.966,0,12.866
PAKHNIUK,Petro,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,40,5.200,8.266,0,13.466
PAKHNIUK,Petro,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,36,5.200,8.900,0,14.100
PAKHNIUK,Petro,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,8,6.600,8.733,0,15.333
PAKHNIUK,Petro,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,31,5.300,8.100,0,13.400
KARIMI,Milad,m,KAZ,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,8,6.400,8.366,0,14.766
KARIMI,Milad,m,KAZ,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,68,5.700,6.200,0,11.900
KARIMI,Milad,m,KAZ,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,49,4.800,8.500,0,13.300
KARIMI,Milad,m,KAZ,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,23,5.600,8.833,0,14.433
KARIMI,Milad,m,KAZ,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,57,6.200,7.200,0,13.400
KARIMI,Milad,m,KAZ,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,2,6.400,8.366,0,14.766
GISCHARD,Benjamin,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,19,6.000,8.266,0,14.266
GISCHARD,Benjamin,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,24,5.600,8.233,0,13.833
GISCHARD,Benjamin,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,46,5.300,8.033,0,13.333
GISCHARD,Benjamin,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,32,5.200,8.966,0,14.166
GISCHARD,Benjamin,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,50,5.200,8.600,0,13.800
GISCHARD,Benjamin,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,43,4.800,8.300,0,13.100
HERDER,Philipp,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,34,5.500,8.233,0,13.733
HERDER,Philipp,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,41,5.600,7.633,0,13.233
HERDER,Philipp,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,47,5.600,7.733,0,13.333
HERDER,Philipp,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,18,5.200,9.333,0,14.533
HERDER,Philipp,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,33,6.000,8.500,0,14.500
HERDER,Philipp,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,46,5.300,7.800,0,13.100
LEE,Junho,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,36,5.800,7.933,0,13.733
LEE,Junho,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,48,4.800,8.100,0,12.900
LEE,Junho,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,32,5.000,8.700,0,13.700
LEE,Junho,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,23,5.600,8.833,0,14.433
LEE,Junho,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,37,5.600,8.666,0,14.266
LEE,Junho,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,35,5.700,7.666,0,13.366
KARTSEV,Aleksandr,m,ROC,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,35,5.900,8.033,-0.2,13.733
KARTSEV,Aleksandr,m,ROC,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,34,5.700,7.800,0,13.500
KARTSEV,Aleksandr,m,ROC,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,34,5.200,8.433,0,13.633
KARTSEV,Aleksandr,m,ROC,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,18,5.200,9.333,0,14.533
KARTSEV,Aleksandr,m,ROC,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,21,6.000,8.900,0,14.900
KARTSEV,Aleksandr,m,ROC,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,64,5.000,7.000,0,12.000
TOBA,Andreas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,62,5.400,7.533,-0.1,12.833
TOBA,Andreas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,29,5.700,8.000,0,13.700
TOBA,Andreas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,31,5.800,7.933,0,13.733
TOBA,Andreas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,39,5.200,8.800,0,14.000
TOBA,Andreas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,40,5.300,8.800,0,14.100
TOBA,Andreas,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,24,6.300,7.500,0,13.800
YUSOF,Eddy,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,46,5.400,8.100,0,13.500
YUSOF,Eddy,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,60,5.600,6.866,0,12.466
YUSOF,Eddy,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,38,5.500,8.033,0,13.533
YUSOF,Eddy,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,29,5.600,8.833,-0.1,14.333
YUSOF,Eddy,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,26,5.900,8.800,0,14.700
YUSOF,Eddy,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,34,5.400,7.966,0,13.366
DUNKEL,Nils,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,58,5.000,7.933,0,12.933
DUNKEL,Nils,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,19,5.700,8.433,0,14.133
DUNKEL,Nils,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,35,5.500,8.100,0,13.600
DUNKEL,Nils,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,55,4.800,8.733,0,13.533
DUNKEL,Nils,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,34,5.900,8.533,0,14.433
DUNKEL,Nils,m,GER,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,50,5.000,8.000,0,13.000
BAUMANN,Christian,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,30,5.400,8.433,0,13.833
BAUMANN,Christian,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,57,5.400,7.300,0,12.700
BAUMANN,Christian,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,29,5.500,8.266,0,13.766
BAUMANN,Christian,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,54,4.800,8.766,0,13.566
BAUMANN,Christian,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,13,6.400,8.800,0,15.200
BAUMANN,Christian,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,59,5.500,7.066,0,12.566
KOVTUN,Illia,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,60,5.700,7.166,0,12.866
KOVTUN,Illia,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,31,6.000,7.666,0,13.666
KOVTUN,Illia,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,60,4.600,8.233,0,12.833
KOVTUN,Illia,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,47,4.800,9.016,0,13.816
KOVTUN,Illia,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,28,6.800,7.900,0,14.700
KOVTUN,Illia,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,27,6.300,7.400,0,13.700
BRAEGGER,Pablo,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,22,5.900,8.333,-0.1,14.133
BRAEGGER,Pablo,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,33,5.400,8.166,0,13.566
BRAEGGER,Pablo,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,39,4.600,8.866,0,13.466
BRAEGGER,Pablo,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,69,5.200,7.833,-0.3,12.733
BRAEGGER,Pablo,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,18,6.200,8.866,0,15.066
BRAEGGER,Pablo,m,SUI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,58,5.900,6.700,0,12.600
SOARES,Diogo,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,20,5.200,9.000,0,14.200
SOARES,Diogo,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,54,5.100,7.700,0,12.800
SOARES,Diogo,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,55,4.600,8.533,0,13.133
SOARES,Diogo,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,37,4.800,9.266,0,14.066
SOARES,Diogo,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,48,5.200,8.700,0,13.900
SOARES,Diogo,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,37,5.000,8.233,0,13.233
PLATA,Joel,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,48,6.000,7.600,-0.1,13.500
PLATA,Joel,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,35,5.800,7.633,0,13.433
PLATA,Joel,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,50,5.000,8.300,0,13.300
PLATA,Joel,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,40,4.800,9.166,0,13.966
PLATA,Joel,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,30,5.900,8.733,0,14.633
PLATA,Joel,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,62,6.000,6.466,0,12.466
EDALLI,Ludovico,m,ITA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,33,5.300,8.433,0,13.733
EDALLI,Ludovico,m,ITA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,32,5.600,8.000,0,13.600
EDALLI,Ludovico,m,ITA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,45,4.800,8.533,0,13.333
EDALLI,Ludovico,m,ITA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,50,4.800,8.966,-0.1,13.666
EDALLI,Ludovico,m,ITA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,60,5.500,7.666,0,13.166
EDALLI,Ludovico,m,ITA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,25,5.800,7.933,0,13.733
KIM,Hansol,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,5,6.500,8.400,0,14.900
KIM,Hansol,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,70,4.800,7.033,0,11.833
KIM,Hansol,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,35,5.500,8.100,0,13.600
KIM,Hansol,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,31,5.600,8.933,-0.3,14.233
KIM,Hansol,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,51,5.700,7.966,0,13.666
KIM,Hansol,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,56,4.600,8.200,0,12.800
CORRAL,Daniel,m,MEX,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,55,5.400,7.800,0,13.200
CORRAL,Daniel,m,MEX,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,40,6.000,7.266,0,13.266
CORRAL,Daniel,m,MEX,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,43,5.100,8.266,0,13.366
CORRAL,Daniel,m,MEX,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,41,4.800,9.133,0,13.933
CORRAL,Daniel,m,MEX,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,44,6.000,8.033,0,14.033
CORRAL,Daniel,m,MEX,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,45,5.200,7.900,0,13.100
RYU,Sunghyun,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,3,6.900,8.166,0,15.066
RYU,Sunghyun,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,48,4.800,8.100,0,12.900
RYU,Sunghyun,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,54,5.000,8.166,0,13.166
RYU,Sunghyun,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,22,5.600,9.000,-0.1,14.500
RYU,Sunghyun,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,66,5.000,6.966,0,11.966
RYU,Sunghyun,m,KOR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,40,5.100,8.033,0,13.133
BARRETTO,JUNIOR,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,57,5.000,8.000,0,13.000
BARRETTO,JUNIOR,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,42,5.700,7.500,0,13.200
BARRETTO,JUNIOR,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,53,4.300,8.900,0,13.200
BARRETTO,JUNIOR,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,59,4.800,8.766,-0.1,13.466
BARRETTO,JUNIOR,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,45,5.700,8.300,0,14.000
BARRETTO,JUNIOR,m,BRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,22,6.200,7.633,0,13.833
YUDENKOV,Yevgen,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,28,5.700,8.300,-0.1,13.900
YUDENKOV,Yevgen,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,47,5.600,7.366,0,12.966
YUDENKOV,Yevgen,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,51,5.700,7.566,0,13.266
YUDENKOV,Yevgen,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,56,4.800,8.800,-0.1,13.500
YUDENKOV,Yevgen,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,38,5.800,8.466,0,14.266
YUDENKOV,Yevgen,m,UKR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,60,4.700,7.833,0,12.533
FRASCA,Loris,m,FRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,38,5.900,7.900,-0.1,13.700
